"","subject","demog_question","demog_response","country"
"7758","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","objectiveses","有过一些研究生经历","CN"
"7759","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","subjectiveses","5","CN"
"7760","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","age","24","CN"
"7761","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","gender","女性","CN"
"7762","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7763","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","country_born","是","CN"
"7764","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","current_in","是","CN"
"7765","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","state_grewup","山西","CN"
"7766","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","abroadexp","否","CN"
"7767","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","overseaexpnum","没有国际经历","CN"
"7768","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","oversea_exp_regions",NA,"CN"
"7769","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","firstlanguage","是","CN"
"7770","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","monolingual","是，我是多语者","CN"
"7771","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","englishlanguage","能","CN"
"7772","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","lang_sp_en","7","CN"
"7773","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","lang_ud_en","7","CN"
"7774","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","vietnameselanguage","不能","CN"
"7775","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","objectiveses","四年/五年制大学本科学位","CN"
"7776","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","subjectiveses","8","CN"
"7777","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","age","22","CN"
"7778","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","gender","女性","CN"
"7779","4cbfe23067c82c44a30065f6327102cda5ab524187d3b33b7a396eb15640a631","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7780","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","country_born","是","CN"
"7781","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","current_in","是","CN"
"7782","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","state_grewup","湖南","CN"
"7783","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","abroadexp","否","CN"
"7784","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","overseaexpnum","没有国际经历","CN"
"7785","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","oversea_exp_regions",NA,"CN"
"7786","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","firstlanguage","是","CN"
"7787","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","monolingual","不，我只说中文","CN"
"7788","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","englishlanguage","能","CN"
"7789","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","lang_sp_en","4","CN"
"7790","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","lang_ud_en","4","CN"
"7791","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","vietnameselanguage","不能","CN"
"7792","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","objectiveses","有过一些研究生经历","CN"
"7793","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","subjectiveses","3","CN"
"7794","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","age","24","CN"
"7795","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","gender","女性","CN"
"7796","5077dd6c3f504437074c8beec29856f2d716d8bbc786cfd4ecaa35d87a046722","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7797","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","country_born","是","CN"
"7798","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","current_in","是","CN"
"7799","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","state_grewup","天津","CN"
"7800","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","abroadexp","否","CN"
"7801","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","overseaexpnum","没有国际经历","CN"
"7802","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","oversea_exp_regions",NA,"CN"
"7803","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","firstlanguage","是","CN"
"7804","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","monolingual","不，我只说中文","CN"
"7805","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","englishlanguage","能","CN"
"7806","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","lang_sp_en","1","CN"
"7807","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","lang_ud_en","2","CN"
"7808","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","vietnameselanguage","不能","CN"
"7809","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","objectiveses","大专学历","CN"
"7810","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","subjectiveses","8","CN"
"7811","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","age","18","CN"
"7812","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","gender","拒绝回答","CN"
"7813","519572eac6d8940fc327ed07ab2de9d0df0e26450e6c50ea1478fc79168f59c4","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7814","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","country_born","否","CN"
"7815","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","current_in","否","CN"
"7816","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","state_grewup","北京","CN"
"7817","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","abroadexp","是","CN"
"7818","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","overseaexpnum","三到五段国际经历","CN"
"7819","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","oversea_exp_regions","北美洲","CN"
"7820","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","firstlanguage","不是","CN"
"7821","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","monolingual","是，我是多语者","CN"
"7822","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","englishlanguage","能","CN"
"7823","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","lang_sp_en","5","CN"
"7824","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","lang_ud_en","3","CN"
"7825","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","vietnameselanguage","不能","CN"
"7826","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","objectiveses","一年或多年大学教育，无学位","CN"
"7827","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","subjectiveses","6","CN"
"7828","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","age","22","CN"
"7829","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","gender","女性","CN"
"7830","51d841cd77edd38b7f32d98dcfed58ec8abc1f2b4e48555ab36adcf17a85a7ca","ethnic","c(""我不是亚洲人"", ""我是混血儿"", ""非中国人的亚洲人"", ""中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）"")","CN"
"7831","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","country_born","是","CN"
"7832","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","current_in","是","CN"
"7833","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","state_grewup","江苏","CN"
"7834","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","abroadexp","否","CN"
"7835","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","overseaexpnum","六段或更多国际经历","CN"
"7836","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","oversea_exp_regions",NA,"CN"
"7837","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","firstlanguage","是","CN"
"7838","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","monolingual","是，我是多语者","CN"
"7839","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","englishlanguage","能","CN"
"7840","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","lang_sp_en","9","CN"
"7841","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","lang_ud_en","10","CN"
"7842","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","vietnameselanguage","不能","CN"
"7843","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","objectiveses","四年/五年制大学本科学位","CN"
"7844","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","subjectiveses","7","CN"
"7845","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","age","19","CN"
"7846","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","gender","女性","CN"
"7847","5524699ab4c79769a3bc189bc1f0b2b6647168b32576726a8ed9aeba5ea74ac3","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7848","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","country_born","是","CN"
"7849","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","current_in","是","CN"
"7850","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","state_grewup","内蒙古","CN"
"7851","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","abroadexp","否","CN"
"7852","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","overseaexpnum","两段国际经历","CN"
"7853","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","oversea_exp_regions",NA,"CN"
"7854","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","firstlanguage","是","CN"
"7855","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","monolingual","不，我只说中文","CN"
"7856","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","englishlanguage","能","CN"
"7857","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","lang_sp_en","3","CN"
"7858","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","lang_ud_en","6","CN"
"7859","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","vietnameselanguage","不能","CN"
"7860","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","objectiveses","有过一些研究生经历","CN"
"7861","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","subjectiveses","4","CN"
"7862","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","age","25","CN"
"7863","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","gender","女性","CN"
"7864","56b78247aa3760cb0a5d6571d5e3c3fd148fe83dc69361b4f9b4e0a55d29f0c5","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7865","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","country_born","是","CN"
"7866","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","current_in","是","CN"
"7867","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","state_grewup","山东","CN"
"7868","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","abroadexp","否","CN"
"7869","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","overseaexpnum","没有国际经历","CN"
"7870","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","oversea_exp_regions",NA,"CN"
"7871","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","firstlanguage","是","CN"
"7872","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","monolingual","不，我只说中文","CN"
"7873","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","englishlanguage","能","CN"
"7874","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","lang_sp_en","5","CN"
"7875","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","lang_ud_en","4","CN"
"7876","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","vietnameselanguage","不能","CN"
"7877","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","objectiveses","有过一些研究生经历","CN"
"7878","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","subjectiveses","3","CN"
"7879","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","age","24","CN"
"7880","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","gender","女性","CN"
"7881","56ee64c3ad658b27387d9d8543c6e79eda6a15fc20a017051670e95bcf409a20","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7882","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","country_born","是","CN"
"7883","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","current_in","是","CN"
"7884","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","state_grewup","浙江","CN"
"7885","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","abroadexp","是","CN"
"7886","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","overseaexpnum","没有国际经历","CN"
"7887","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","oversea_exp_regions","亚洲","CN"
"7888","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","firstlanguage","是","CN"
"7889","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","monolingual","不，我只说中文","CN"
"7890","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","englishlanguage","不能","CN"
"7891","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","vietnameselanguage","不能","CN"
"7892","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","objectiveses","九年级/初中及以下","CN"
"7893","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","subjectiveses","2","CN"
"7894","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","age","48","CN"
"7895","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","gender","女性","CN"
"7896","5cd24d9e3b1211c4fa77961aabfa63460edda2fc3e618d12a931c83e9e2d52fa","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7897","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","country_born","是","CN"
"7898","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","current_in","是","CN"
"7899","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","state_grewup","湖北","CN"
"7900","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","abroadexp","否","CN"
"7901","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","overseaexpnum","没有国际经历","CN"
"7902","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","oversea_exp_regions",NA,"CN"
"7903","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","firstlanguage","是","CN"
"7904","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","monolingual","是，我是多语者","CN"
"7905","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","englishlanguage","能","CN"
"7906","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","lang_sp_en","6","CN"
"7907","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","lang_ud_en","5","CN"
"7908","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","vietnameselanguage","不能","CN"
"7909","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","objectiveses","有过一些研究生经历","CN"
"7910","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","subjectiveses","3","CN"
"7911","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","age","24","CN"
"7912","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","gender","女性","CN"
"7913","5e47a790ca6ba3ca01120f2ca21ee211788faaabf3e58eecae685fe547ddd45c","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7914","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","country_born","是","CN"
"7915","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","current_in","是","CN"
"7916","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","state_grewup","黑龙江","CN"
"7917","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","abroadexp","是","CN"
"7918","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","overseaexpnum","没有国际经历","CN"
"7919","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","oversea_exp_regions","亚洲","CN"
"7920","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","firstlanguage","是","CN"
"7921","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","monolingual","是，我是多语者","CN"
"7922","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","englishlanguage","能","CN"
"7923","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","lang_sp_en","8","CN"
"7924","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","lang_ud_en","9","CN"
"7925","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","vietnameselanguage","不能","CN"
"7926","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","objectiveses","一年或多年大学教育，无学位","CN"
"7927","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","subjectiveses","7","CN"
"7928","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","age","21","CN"
"7929","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","gender","男性","CN"
"7930","5e5ba11f3b8a802494dc159cd2da4e6e924292b88412a92c7b0267e0f891359e","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7931","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","country_born","是","CN"
"7932","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","current_in","是","CN"
"7933","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","state_grewup","湖南","CN"
"7934","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","abroadexp","否","CN"
"7935","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","overseaexpnum","六段或更多国际经历","CN"
"7936","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","oversea_exp_regions",NA,"CN"
"7937","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","firstlanguage","是","CN"
"7938","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","monolingual","是，我是多语者","CN"
"7939","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","englishlanguage","能","CN"
"7940","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","lang_sp_en","7","CN"
"7941","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","lang_ud_en","7","CN"
"7942","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","vietnameselanguage","不能","CN"
"7943","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","objectiveses","有过一些研究生经历","CN"
"7944","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","subjectiveses","5","CN"
"7945","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","age","23","CN"
"7946","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","gender","女性","CN"
"7947","614cfbfa752f08c5ec9358adb04311374251921ddac5914f99d26a494b259be7","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7948","62113ff501c55fdc1b1c155ed4264423ddfb63a037e23b9db2b78b86474a2615","country_born","是","CN"
"7949","62113ff501c55fdc1b1c155ed4264423ddfb63a037e23b9db2b78b86474a2615","current_in","是","CN"
"7950","62113ff501c55fdc1b1c155ed4264423ddfb63a037e23b9db2b78b86474a2615","state_grewup","河南","CN"
